player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,game_total,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Chase DeLauter,CLE,L,Emerson Hancock,R,CLE,SEA,H,mlb_schedule,0.1099868205224554,809,1,novig,641.0,0.1349527665317139,-0.025,0.0819868205224554,0.1333333333333333,0.1037037037037037,0.762962962962963,4.1,0.9972663276487296,106.3,81.6,11.2,-4.195593846258215,0,97.0,5.0,4 MPH TOWARD HP,1:40 PM ET,Progressive Field,7.0,3.0,7.5,0,42.0,3.721,0.0,0.2261904761904762,0.0833333333333333,83.45232539682542,0.3524766666666666,0.47554,0.024024024024024,0.2672672672672673,0.027027027027027,3.6,1.2705882352941176,12.0,85.0,4,0,0,0.0,9,0,2026-06-28,824422,800050,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 525}, ""pinnacle"": {""odds"": 575}, ""fanduel"": {""odds"": 630}}"
Tyler Heineman,LAA,L,Aaron Civale,R,LAA,ATH,H,mlb_schedule,0.0577538362880399,1631,1,bet365,1100.0,0.0833333333333333,-0.0256,0.0297538362880399,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,103.2,74.2,9.9,5.957968729205279,0,81.0,2.0,6 MPH TOWARD OF,3:15 PM ET,Angel Stadium,,9.0,9.5,0,36.0,5.471,0.0,0.0909090909090909,0.1454545454545454,75.60444444444444,0.2319230769230769,0.3128076923076923,0.0308219178082191,0.3219178082191781,0.0376712328767123,,,,,0,0,0,,1,0,2026-06-28,824011,623168,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 1100}, ""fanduel"": {""odds"": 1000}}"
Nathan Church,STL,L,Tyler Phillips,R,STL,MIA,H,mlb_schedule,0.0737458550432374,1256,1,fanduel,900.0,0.1,-0.0263,0.0457458550432374,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,81.1,93.8,12.4,12.307572280352392,0,93.0,26.0,12 MPH TOWARD OF,2:15 PM ET,Busch Stadium,,8.0,,0,,3.631,0.0,0.1309523809523809,0.0357142857142857,78.80710317460317,0.2862666666666667,0.3713777777777778,0.0130718954248366,0.2483660130718954,0.0065359477124183,,,,,2,2,0,1.0,5,0,2026-06-28,823037,701675,"{""novig"": {""odds"": 852}, ""bet365"": {""odds"": 800}, ""fanduel"": {""odds"": 900}}"
Adley Rutschman,BAL,L,Zack Littell,R,BAL,WSH,H,mlb_schedule,0.1542857142857142,548,1,pinnacle,452.0,0.181159420289855,-0.0269,0.1226923325564616,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,115.6,77.2,4.7,-4.613647762204021,0,97.0,27.0,5 MPH TOWARD HP,1:35 PM ET,Camden Yards,,3.0,9.0,0,,5.945,0.0158730158730158,0.2857142857142857,0.1428571428571428,85.40585714285716,0.3072166666666666,0.4331277777777778,0.0204778156996587,0.2593856655290102,0.030716723549488,,,,,36,8,0,0.222,5,3,2026-06-28,824821,668939,"{""novig"": {""odds"": 441}, ""bet365"": {""odds"": 425}, ""pinnacle"": {""odds"": 452}, ""fanduel"": {""odds"": 420}}"
Hunter Goodman,COL,R,Connor Prielipp,L,MIN,MIN,A,mlb_schedule,0.1927272727272727,419,1,novig,355.0,0.2197802197802197,-0.0271,0.1722699465828193,0.3271604938271605,0.0895061728395061,0.5833333333333334,4.1,0.9723857082472376,92.4,78.7,17.6,17.42871800985164,0,86.0,71.0,17 MPH TOWARD OF,2:10 PM ET,Target Field,,3.0,,1,,3.421,0.0158730158730158,0.2698412698412698,0.2063492063492063,84.95960317460317,0.4042533333333333,0.6358433333333333,0.0245614035087719,0.2456140350877192,0.0175438596491228,,,,,0,0,0,,18,8,2026-06-28,823686,696100,"{""novig"": {""odds"": 355}, ""bet365"": {""odds"": 300}, ""pinnacle"": {""odds"": 312}, ""fanduel"": {""odds"": 300}}"
Brandon Lowe,PIT,L,Brady Singer,R,PIT,CIN,H,mlb_schedule,0.1927272727272727,419,1,pinnacle,354.0,0.2202643171806167,-0.0275,0.1934234883131441,0.252199413489736,0.1026392961876832,0.6451612903225806,4.2,0.9871136428572256,90.6,75.7,5.5,-2.6664529113548534,0,97.0,44.0,3 MPH TOWARD HP,1:35 PM ET,PNC Park,20.0,2.0,10.0,1,12.0,6.791,0.0,0.238095238095238,0.1785714285714285,85.8959187109187,0.4053888888888889,0.5963833333333334,0.025830258302583,0.2656826568265683,0.055350553505535,,,,,32,0,0,0.0,16,4,2026-06-28,823362,664040,"{""novig"": {""odds"": 335}, ""bet365"": {""odds"": 350}, ""pinnacle"": {""odds"": 354}, ""fanduel"": {""odds"": 330}}"
Fernando Tatis Jr.,SD,R,Emmet Sheehan,R,SD,LAD,H,mlb_schedule,0.1472867328128131,579,1,novig,471.0,0.1751313485113835,-0.0278,0.1192867328128131,0.2011494252873563,0.0919540229885057,0.7068965517241379,4.3,0.9948927162195732,101.7,70.6,10.3,-2.665836164555965,0,87.0,5.0,CROSSWIND 10 MPH,4:10 PM ET,Petco Park,3.0,1.0,8.0,0,18.0,4.313,0.0125,0.425,0.175,89.81683333333334,0.4223277777777777,0.5983577777777779,0.0174216027874564,0.2264808362369338,0.0278745644599303,,,,,8,2,0,0.25,2,1,2026-06-28,823281,665487,"{""novig"": {""odds"": 471}, ""pinnacle"": {""odds"": 444}}"
James Wood,WSH,L,Kyle Bradish,R,BAL,BAL,A,mlb_schedule,0.1927272727272727,419,1,pinnacle,353.0,0.2207505518763796,-0.028,0.1874578302784583,0.3069053708439898,0.1687979539641943,0.5242966751918159,4.3,0.9590224863778288,115.6,77.2,4.7,-4.613647762204021,0,97.0,27.0,5 MPH TOWARD HP,1:35 PM ET,Camden Yards,,1.0,9.0,0,,4.239,0.0625,0.421875,0.15625,87.44322222222222,0.6253440476190477,1.007625,0.018450184501845,0.2361623616236162,0.03690036900369,3.64,1.1123595505617978,11.0,89.0,0,0,0,,16,5,2026-06-28,824821,695578,"{""novig"": {""odds"": 300}, ""bet365"": {""odds"": 350}, ""pinnacle"": {""odds"": 353}, ""fanduel"": {""odds"": 300}}"
Josh Lowe,LAA,L,Aaron Civale,R,LAA,ATH,H,mlb_schedule,0.1268929320484772,688,1,novig,545.0,0.1550387596899224,-0.0281,0.0988929320484772,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,103.2,74.2,9.9,5.957968729205279,0,81.0,2.0,6 MPH TOWARD OF,3:15 PM ET,Angel Stadium,,8.0,9.5,1,39.0,5.471,0.0178571428571428,0.2321428571428571,0.1607142857142857,85.18790476190476,0.3381944444444444,0.5206666666666667,0.0308219178082191,0.3219178082191781,0.0376712328767123,,,,,4,2,2,0.5,6,0,2026-06-28,824011,666139,"{""novig"": {""odds"": 545}, ""bet365"": {""odds"": 500}, ""pinnacle"": {""odds"": 470}, ""fanduel"": {""odds"": 420}}"
Pete Crow-Armstrong,CHC,L,Brandon Woodruff,R,MIL,MIL,A,mlb_schedule,0.2185096536197405,358,1,pinnacle,304.0,0.2475247524752475,-0.029,0.1905096536197405,0.2646239554317549,0.1142061281337047,0.6211699164345403,4.3,0.9846074285887269,105.1,76.8,10.1,5.050000000000001,0,90.0,15.0,5 MPH TOWARD OF,2:10 PM ET,American Family Field,17.0,1.0,,1,8.0,3.967,0.0357142857142857,0.4047619047619047,0.2976190476190476,86.2297566137566,0.5028944444444445,0.8078611111111111,0.0136518771331058,0.1945392491467577,0.0273037542662116,,,,,4,0,0,0.0,13,4,2026-06-28,823769,691718,"{""novig"": {""odds"": 300}, ""bet365"": {""odds"": 290}, ""pinnacle"": {""odds"": 304}, ""fanduel"": {""odds"": 280}}"
Graham Pauley,MIA,L,Kyle Leahy,R,STL,STL,A,mlb_schedule,0.0759508798924776,1217,1,novig,852.0,0.1050420168067226,-0.0291,0.0479508798924776,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,81.1,93.8,12.4,12.307572280352392,0,93.0,26.0,12 MPH TOWARD OF,2:15 PM ET,Busch Stadium,,8.0,,0,,4.693,0.0,0.1551724137931034,0.1724137931034483,78.22327777777778,0.2634166666666667,0.3555,0.011070110701107,0.3357933579335793,0.029520295202952,,,,,0,0,0,,1,0,2026-06-28,823037,688363,"{""novig"": {""odds"": 852}, ""bet365"": {""odds"": 700}, ""fanduel"": {""odds"": 830}}"
Gunnar Henderson,BAL,L,Zack Littell,R,BAL,WSH,H,mlb_schedule,0.1927272727272727,419,1,pinnacle,347.0,0.2237136465324384,-0.031,0.1477324280754315,0.2388451443569554,0.0918635170603674,0.6692913385826772,4.2,0.9904132502313224,115.6,77.2,4.7,-4.613647762204021,0,97.0,27.0,5 MPH TOWARD HP,1:35 PM ET,Camden Yards,,2.0,9.0,1,,5.945,0.0,0.3111111111111111,0.1,85.05763492063492,0.3556777777777777,0.5365777777777777,0.0204778156996587,0.2593856655290102,0.030716723549488,,,,,52,16,4,0.308,10,7,2026-06-28,824821,683002,"{""novig"": {""odds"": 308}, ""bet365"": {""odds"": 325}, ""pinnacle"": {""odds"": 347}, ""fanduel"": {""odds"": 310}}"
Justin Crawford,PHI,L,Cionel Pérez,L,NYM,NYM,A,mlb_schedule,0.0357142857142857,2700,1,fanduel,1400.0,0.0666666666666666,-0.031,0.0305077657596759,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,95.0,81.9,8.4,6.434773322199416,0,94.0,3.0,6 MPH TOWARD OF,1:40 PM ET,Citi Field,,9.0,7.0,0,,5.521,0.0,0.0813953488372093,0.0930232558139534,77.91066137566138,0.3083392857142857,0.3727857142857143,0.0153846153846153,0.2769230769230769,0.0307692307692307,,,,,4,0,0,0.0,2,0,2026-06-28,823608,702222,"{""novig"": {""odds"": 1329}, ""bet365"": {""odds"": 1300}, ""fanduel"": {""odds"": 1400}}"
Miguel Vargas,CWS,R,Luinder Avila,R,CWS,KC,H,mlb_schedule,0.1495224250042557,569,1,bet365,450.0,0.1818181818181818,-0.0323,0.1215224250042557,0.170028818443804,0.1498559077809798,0.6801152737752162,4.2,0.9916637118719664,91.0,78.9,12.6,1.0981623586204925,0,99.0,6.0,CROSSWIND 13 MPH,2:10 PM ET,Rate Field,19.0,2.0,8.0,0,19.0,3.962,0.0232558139534883,0.3023255813953488,0.1976744186046511,83.26573015873015,0.4664755555555555,0.6663611111111112,0.0,0.1825396825396825,0.0238095238095238,,,,,0,0,0,,10,8,2026-06-28,824580,678246,"{""novig"": {""odds"": 426}, ""bet365"": {""odds"": 450}, ""pinnacle"": {""odds"": 367}, ""fanduel"": {""odds"": 390}}"
Gavin Sheets,SD,L,Emmet Sheehan,R,SD,LAD,H,mlb_schedule,0.1298519349395785,670,1,pinnacle,513.0,0.1631321370309951,-0.0333,0.1018519349395785,0.230188679245283,0.1132075471698113,0.6566037735849057,3.9,0.9845260025234328,87.8,70.6,10.3,-2.665836164555965,0,87.0,5.0,CROSSWIND 10 MPH,4:10 PM ET,Petco Park,13.0,5.0,8.0,1,9.0,4.313,0.0128205128205128,0.3205128205128205,0.0769230769230769,81.57050000000001,0.3482666666666666,0.4972722222222222,0.0174216027874564,0.2264808362369338,0.0278745644599303,,,,,6,0,0,0.0,15,0,2026-06-28,823281,657757,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 475}, ""pinnacle"": {""odds"": 513}, ""fanduel"": {""odds"": 470}}"
Kyle Teel,CWS,L,Luinder Avila,R,CWS,KC,H,mlb_schedule,0.1015337104976618,885,1,novig,641.0,0.1349527665317139,-0.0334,0.0735337104976618,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,103.4,78.9,12.6,1.0981623586204925,0,99.0,6.0,CROSSWIND 13 MPH,2:10 PM ET,Rate Field,,3.0,8.0,0,285.0,3.962,0.0294117647058823,0.1470588235294117,0.0735294117647058,80.21907936507937,0.3437642252354033,0.5563428571428571,0.0,0.1825396825396825,0.0238095238095238,,,,,0,0,0,,1,0,2026-06-28,824580,691019,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 625}, ""fanduel"": {""odds"": 560}}"
Kevin McGonigle,DET,L,Hunter Brown,R,DET,HOU,H,mlb_schedule,0.1032629806784683,868,1,bet365,625.0,0.1379310344827586,-0.0347,0.0752629806784683,0.1331444759206798,0.1501416430594901,0.71671388101983,4.3,0.995588677928804,97.2,,,,0,,,CALM,1:40 PM ET,Comerica Park,6.0,1.0,8.0,1,11.0,1.6,0.0,0.2421052631578947,0.1789473684210526,84.62016402116403,0.3414811111111111,0.4865455555555555,0.0107142857142857,0.1928571428571428,0.0178571428571428,,,,,6,2,0,0.333,5,2,2026-06-28,824256,805808,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 625}, ""fanduel"": {""odds"": 600}}"
Romy Gonzalez,BOS,R,Carlos Rodón,L,BOS,NYY,H,mlb_schedule,0.1185438486764457,744,1,bet365,550.0,0.15384615384615385,-0.0353,0.0905438486764457,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,85.2,78.4,10.1,-9.153708649070165,0,99.0,8.0,9 MPH TOWARD HP,7:20 PM ET,Fenway Park,,5.0,8.0,0,292.0,3.5,0.0273972602739726,0.3561643835616438,0.1095890410958904,87.11733333333333,0.4118124836601307,0.6591333333333333,0.0181159420289855,0.2065217391304347,0.0181159420289855,,,,,26,2,0,0.077,0,0,2026-06-28,824744,663853,"{""novig"": {""odds"": 545}, ""bet365"": {""odds"": 550}, ""fanduel"": {""odds"": 430}}"
Kyle Stowers,MIA,L,Kyle Leahy,R,STL,STL,A,mlb_schedule,0.1579393631592008,533,1,novig,413.0,0.1949317738791423,-0.037,0.1299393631592008,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,81.1,93.8,12.4,12.307572280352392,0,93.0,26.0,12 MPH TOWARD OF,2:15 PM ET,Busch Stadium,,3.0,,1,,4.693,0.0138888888888888,0.3055555555555556,0.1388888888888889,82.41342063492063,0.4380833333333333,0.7352440476190477,0.011070110701107,0.3357933579335793,0.029520295202952,,,,,0,0,0,,7,1,2026-06-28,823037,669065,"{""novig"": {""odds"": 413}, ""bet365"": {""odds"": 350}, ""pinnacle"": {""odds"": 358}, ""fanduel"": {""odds"": 390}}"
Max Muncy,LAD,L,Michael King,R,SD,SD,A,mlb_schedule,0.1379256214170308,625,1,fanduel,470.0,0.175438596491228,-0.0375,0.1099256214170308,0.2379310344827586,0.1310344827586207,0.6310344827586206,3.9,0.9795240273320794,87.8,70.6,10.3,-2.665836164555965,0,87.0,5.0,CROSSWIND 10 MPH,4:10 PM ET,Petco Park,16.0,5.0,8.0,0,15.0,4.019,0.0169491525423728,0.2711864406779661,0.135593220338983,82.42455555555556,0.3471869047619048,0.5020249999999999,0.0217391304347826,0.2282608695652173,0.0326086956521739,3.33,0.9782608695652174,10.0,92.0,26,4,2,0.154,13,4,2026-06-28,823281,571970,"{""bet365"": {""odds"": 400}, ""pinnacle"": {""odds"": 430}, ""novig"": {""odds"": 413}, ""fanduel"": {""odds"": 470}}"
Freddie Freeman,LAD,L,Michael King,R,SD,SD,A,mlb_schedule,0.1421374429877298,604,1,novig,456.0,0.1798561151079136,-0.0377,0.1141374429877298,0.1657142857142857,0.1285714285714285,0.7057142857142857,4.1,0.993363277797916,87.8,70.6,10.3,-2.665836164555965,0,87.0,5.0,CROSSWIND 10 MPH,4:10 PM ET,Petco Park,13.0,3.0,8.0,1,11.0,4.019,0.0165289256198347,0.1900826446280991,0.1322314049586777,81.39247743541861,0.4339666666666666,0.6496999999999999,0.0217391304347826,0.2282608695652173,0.0326086956521739,3.33,0.9782608695652174,10.0,92.0,24,4,0,0.167,11,3,2026-06-28,823281,518692,"{""novig"": {""odds"": 456}, ""bet365"": {""odds"": 425}, ""pinnacle"": {""odds"": 441}, ""fanduel"": {""odds"": 430}}"
Shohei Ohtani,LAD,L,Michael King,R,SD,SD,A,mlb_schedule,0.2413552773627217,314,1,novig,257.0,0.2801120448179272,-0.0388,0.2133552773627217,0.2292263610315186,0.1690544412607449,0.6017191977077364,4.3,0.9809096317840234,87.8,70.6,10.3,-2.665836164555965,0,87.0,5.0,CROSSWIND 10 MPH,4:10 PM ET,Petco Park,17.0,1.0,8.0,1,8.0,4.019,0.0533333333333333,0.32,0.1466666666666666,87.2512380952381,0.6296666666666667,1.034345238095238,0.0217391304347826,0.2282608695652173,0.0326086956521739,3.33,0.9782608695652174,10.0,92.0,32,14,6,0.438,12,5,2026-06-28,823281,660271,"{""novig"": {""odds"": 257}, ""bet365"": {""odds"": 250}, ""pinnacle"": {""odds"": 233}, ""fanduel"": {""odds"": 240}}"
Edwin Arroyo,CIN,R,Mitch Keller,R,PIT,PIT,A,mlb_schedule,0.0357142857142857,2700,1,bet365,1200.0,0.0769230769230769,-0.0412,0.0439956740111124,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,76.9,75.7,5.5,-2.6664529113548534,0,97.0,44.0,3 MPH TOWARD HP,1:35 PM ET,PNC Park,,9.0,10.0,0,,3.593,0.0188679245283018,0.2075471698113207,0.0943396226415094,83.35063492063493,0.3931845238095238,0.5147051282051283,0.0182926829268292,0.2469512195121951,0.0152439024390243,4.89,0.9169811320754716,9.0,88.33333333333333,0,0,0,,0,0,2026-06-28,823362,695490,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 1200}}"
Joey Meneses,ATH,R,Sam Aldegheri,L,LAA,LAA,A,mlb_schedule,0.0955449863487335,947,1,novig,614.0,0.1400560224089636,-0.0445,0.0675449863487335,0.22,0.08,0.7000000000000001,4.2,0.9936333750066674,100.9,74.2,9.9,5.957968729205279,0,81.0,2.0,6 MPH TOWARD OF,3:15 PM ET,Angel Stadium,,2.0,9.5,0,743.0,4.1,0.0163934426229508,0.1639344262295081,0.2131147540983606,82.23911111111111,0.2667080518018018,0.35790625,0.0144230769230769,0.2259615384615384,0.0240384615384615,,,,,0,0,0,,0,0,2026-06-28,824011,608841,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 500}, ""pinnacle"": {""odds"": 549}, ""fanduel"": {""odds"": 600}}"
Alex Bregman,CHC,R,Brandon Woodruff,R,MIL,MIL,A,mlb_schedule,0.0985926904631544,914,1,novig,590.0,0.144927536231884,-0.0463,0.0705926904631544,0.1621621621621621,0.1297297297297297,0.7081081081081081,4.2,0.9943254355630532,113.4,76.8,10.1,5.050000000000001,0,90.0,15.0,5 MPH TOWARD OF,2:10 PM ET,American Family Field,6.0,2.0,,0,17.0,3.967,0.0098039215686274,0.1764705882352941,0.0980392156862745,80.59322466422466,0.2318055555555555,0.3104944444444444,0.0136518771331058,0.1945392491467577,0.0273037542662116,,,,,2,0,0,0.0,8,1,2026-06-28,823769,608324,"{""novig"": {""odds"": 590}, ""bet365"": {""odds"": 575}, ""fanduel"": {""odds"": 560}}"
Riley Greene,DET,L,Hunter Brown,R,DET,HOU,H,mlb_schedule,0.1281679305804578,680,1,novig,471.0,0.1751313485113835,-0.047,0.1001679305804578,0.2672413793103448,0.132183908045977,0.6005747126436782,4.1,0.9767787400144156,97.2,,,,0,,,CALM,1:40 PM ET,Comerica Park,9.0,3.0,8.0,0,17.0,1.6,0.0125,0.2625,0.2,84.60426984126984,0.3067277777777777,0.47645,0.0107142857142857,0.1928571428571428,0.0178571428571428,,,,,28,8,0,0.286,8,2,2026-06-28,824256,682985,"{""novig"": {""odds"": 471}, ""bet365"": {""odds"": 450}, ""pinnacle"": {""odds"": 432}, ""fanduel"": {""odds"": 470}}"
Ben Rice,NYY,L,Sonny Gray,R,BOS,BOS,A,mlb_schedule,0.16571275721564518,503,1,fanduel,370.0,0.2127659574468085,-0.0471,0.1377127572156452,0.2333333333333333,0.1272727272727272,0.6393939393939394,4.2,0.9862108120759293,80.8,78.4,10.1,-9.153708649070165,0,99.0,8.0,9 MPH TOWARD HP,7:20 PM ET,Fenway Park,22.0,2.0,8.0,1,7.0,3.934,0.0219780219780219,0.2747252747252747,0.1538461538461538,85.67414550264549,0.3970666666666667,0.5900055555555554,0.0154440154440154,0.2393822393822393,0.0193050193050193,,,,,8,6,4,0.75,18,5,2026-06-28,824744,700250,"{""novig"": {""odds"": 344}, ""pinnacle"": {""odds"": 307}, ""fanduel"": {""odds"": 370}}"
Kazuma Okamoto,TOR,R,Kumar Rocker,R,TOR,TEX,H,mlb_schedule,0.170912754637327,485,1,novig,355.0,0.2197802197802197,-0.0489,0.142912754637327,0.3253012048192771,0.108433734939759,0.5662650602409638,4.0,0.9646086088886288,106.3,79.9,9.2,-7.347446692435095,0,89.0,0.0,7 MPH TOWARD HP,1:37 PM ET,Rogers Centre,,4.0,8.5,1,,4.149,0.0476190476190476,0.2063492063492063,0.1428571428571428,83.86820634920635,0.4257,0.6754,0.0103092783505154,0.3092783505154639,0.0137457044673539,,,,,0,0,0,,14,5,2026-06-28,822795,672960,"{""novig"": {""odds"": 355}, ""bet365"": {""odds"": 265}, ""pinnacle"": {""odds"": 287}, ""fanduel"": {""odds"": 350}}"
Corey Seager,TEX,L,Shane Bieber,R,TOR,TOR,A,mlb_schedule,0.1604803823374838,523,1,novig,376.0,0.2100840336134453,-0.0496,0.1324803823374838,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,108.2,79.9,9.2,-7.347446692435095,0,89.0,0.0,7 MPH TOWARD HP,1:37 PM ET,Rogers Centre,,3.0,8.5,1,,,0.0142857142857142,0.3,0.2,86.8294074074074,0.37755,0.611488888888889,0.0147058823529411,0.3088235294117647,0.0330882352941176,,,,,4,0,0,0.0,9,1,2026-06-28,822795,608369,"{""novig"": {""odds"": 376}, ""bet365"": {""odds"": 325}, ""pinnacle"": {""odds"": 343}, ""fanduel"": {""odds"": 330}}"
Daulton Varsho,TOR,L,Kumar Rocker,R,TOR,TEX,H,mlb_schedule,0.1240085565021869,706,1,bet365,475.0,0.1739130434782608,-0.0499,0.0960085565021869,0.2053231939163498,0.0988593155893536,0.6958174904942966,3.9,0.990356747685784,108.2,79.9,9.2,-7.347446692435095,0,89.0,0.0,7 MPH TOWARD HP,1:37 PM ET,Rogers Centre,,5.0,8.5,1,,4.149,0.0256410256410256,0.2435897435897435,0.1153846153846153,81.07091847041848,0.2619611111111111,0.3346255555555555,0.0103092783505154,0.3092783505154639,0.0137457044673539,,,,,0,0,0,,6,2,2026-06-28,822795,662139,"{""novig"": {""odds"": 456}, ""bet365"": {""odds"": 475}, ""pinnacle"": {""odds"": 406}, ""fanduel"": {""odds"": 450}}"
Michael Busch,CHC,L,Brandon Woodruff,R,MIL,MIL,A,mlb_schedule,0.1475935031892371,578,1,novig,400.0,0.2,-0.0524,0.1195935031892371,0.2219178082191781,0.1780821917808219,0.6000000000000001,4.1,0.9766414454641796,105.1,76.8,10.1,5.050000000000001,0,90.0,15.0,5 MPH TOWARD OF,2:10 PM ET,American Family Field,9.0,3.0,,0,16.0,3.967,0.0675675675675675,0.2432432432432432,0.1486486486486486,80.99677248677249,0.453325,0.7280559523809523,0.0136518771331058,0.1945392491467577,0.0273037542662116,,,,,4,2,0,0.5,8,2,2026-06-28,823769,683737,"{""novig"": {""odds"": 400}, ""bet365"": {""odds"": 390}, ""pinnacle"": {""odds"": 374}, ""fanduel"": {""odds"": 370}}"
Kerry Carpenter,DET,L,Hunter Brown,R,DET,HOU,H,mlb_schedule,0.1075427857522792,830,1,novig,525.0,0.16,-0.0525,0.0795427857522792,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,97.2,,,,0,,,CALM,1:40 PM ET,Comerica Park,,5.0,8.0,1,11.0,1.6,0.0384615384615384,0.2435897435897435,0.1794871794871795,85.55975925925925,0.3686602564102564,0.5076089743589743,0.0107142857142857,0.1928571428571428,0.0178571428571428,,,,,28,4,2,0.143,12,0,2026-06-28,824256,681481,"{""novig"": {""odds"": 525}, ""bet365"": {""odds"": 475}, ""pinnacle"": {""odds"": 494}, ""fanduel"": {""odds"": 520}}"
Colson Montgomery,CWS,L,Luinder Avila,R,CWS,KC,H,mlb_schedule,0.1695125283014597,490,1,pinnacle,345.0,0.2247191011235955,-0.0552,0.1415125283014597,0.3148148148148148,0.1203703703703703,0.5648148148148148,3.9,0.96102115200618,103.4,78.9,12.6,1.0981623586204925,0,99.0,6.0,CROSSWIND 13 MPH,2:10 PM ET,Rate Field,20.0,5.0,8.0,1,10.0,3.962,0.0547945205479452,0.3561643835616438,0.1643835616438356,84.44580808080808,0.4807083333333333,0.7876071428571428,0.0,0.1825396825396825,0.0238095238095238,,,,,0,0,0,,13,7,2026-06-28,824580,695657,"{""novig"": {""odds"": 344}, ""bet365"": {""odds"": 325}, ""pinnacle"": {""odds"": 345}, ""fanduel"": {""odds"": 330}}"
Eugenio Suárez,CIN,R,Mitch Keller,R,PIT,PIT,A,mlb_schedule,0.0975609756097561,925,1,bet365,550.0,0.1538461538461538,-0.0563,0.0819794649625963,0.22,0.08,0.7000000000000001,4.0,0.9919,76.9,75.7,5.5,-2.6664529113548534,0,97.0,44.0,3 MPH TOWARD HP,1:35 PM ET,PNC Park,,4.0,10.0,1,13.0,3.593,0.0163934426229508,0.2295081967213114,0.1475409836065573,84.47922222222223,0.3565238095238095,0.4950892857142857,0.0182926829268292,0.2469512195121951,0.0152439024390243,4.89,0.9169811320754716,9.0,88.33333333333333,30,4,2,0.133,5,3,2026-06-28,823362,553993,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 550}, ""fanduel"": {""odds"": 450}}"
Henry Davis,PIT,R,Brady Singer,R,PIT,CIN,H,mlb_schedule,0.0949074074074074,954,1,fanduel,560.0,0.1515151515151515,-0.0566,0.0766682865160104,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,76.9,75.7,5.5,-2.6664529113548534,0,97.0,44.0,3 MPH TOWARD HP,1:35 PM ET,PNC Park,,9.0,10.0,0,25.0,6.791,0.0555555555555555,0.2777777777777778,0.1851851851851851,82.34255555555555,0.4334047619047619,0.6952261904761905,0.025830258302583,0.2656826568265683,0.055350553505535,,,,,8,6,2,0.75,6,1,2026-06-28,823362,680779,"{""fanduel"": {""odds"": 560}}"
Victor Mesa Jr.,TB,L,Merrill Kelly,R,TB,AZ,H,mlb_schedule,0.10567148702891,846,1,pinnacle,514.0,0.1628664495114006,-0.0572,0.0776714870289101,0.22,0.08,0.7000000000000001,4.0,0.9919,99.8,93.6,0.0,0.0,1,92.0,26.0,DOME,1:40 PM ET,Tropicana Field,,4.0,,1,,6.117,0.0131578947368421,0.2236842105263158,0.0789473684210526,80.38162962962964,0.3641333333333333,0.4974555555555556,0.0272727272727272,0.3,0.0363636363636363,,,,,0,0,0,,3,0,2026-06-28,822959,683748,"{""novig"": {""odds"": 506}, ""pinnacle"": {""odds"": 514}}"
